time,live_nodes,live_percentage,total_transmissions,node_1_energy,node_1_alive,node_1_type,node_2_energy,node_2_alive,node_2_type,node_3_energy,node_3_alive,node_3_type,node_4_energy,node_4_alive,node_4_type,node_5_energy,node_5_alive,node_5_type,node_6_energy,node_6_alive,node_6_type,node_7_energy,node_7_alive,node_7_type,node_8_energy,node_8_alive,node_8_type,node_9_energy,node_9_alive,node_9_type,node_10_energy,node_10_alive,node_10_type
1621,8,80.0,7,12.695866297814295,1,REGULAR,10.007411312863319,1,REGULAR,11.488521777094169,1,REGULAR,1.7034725354200186,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,15.199730279530007,1,CLUSTER_HEAD,14.042960924934548,1,REGULAR,11.957632793206884,1,REGULAR,6.0361980847333685,1,REGULAR
1622,8,80.0,7,12.643360265374294,1,REGULAR,9.952404275016653,1,REGULAR,11.431013733840835,1,REGULAR,1.6434634867600186,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,15.147669175016674,1,CLUSTER_HEAD,13.990452881681215,1,REGULAR,11.902623744546883,1,REGULAR,5.978693057700035,1,REGULAR
1623,8,80.0,7,12.590854232914294,1,REGULAR,9.897397237146652,1,REGULAR,11.373505690560835,1,REGULAR,1.5834544380700186,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,15.095608037146674,1,CLUSTER_HEAD,13.937944838401215,1,REGULAR,11.847614695856883,1,REGULAR,5.921188030650034,1,REGULAR
1624,8,80.0,7,12.538348200434294,1,REGULAR,9.84239019925332,1,REGULAR,11.315997647254168,1,REGULAR,1.5234453893500186,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,15.043546865920007,1,CLUSTER_HEAD,13.885436795094549,1,REGULAR,11.792605647136883,1,REGULAR,5.863683003583367,1,REGULAR
1625,8,80.0,7,12.485842167934294,1,REGULAR,9.787383161336653,1,REGULAR,11.258489603920834,1,REGULAR,1.4634363406000186,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.991485661336673,1,CLUSTER_HEAD,13.832928751761216,1,REGULAR,11.737596598386883,1,REGULAR,5.806177976500034,1,REGULAR
1626,8,80.0,7,12.433336135414294,1,REGULAR,9.732376123396653,1,REGULAR,11.200981560560834,1,REGULAR,1.4034272918200186,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.939424423396673,1,CLUSTER_HEAD,13.780420708401216,1,REGULAR,11.682587549606883,1,REGULAR,5.748672949400033,1,REGULAR
1627,8,80.0,7,12.380830102874294,1,REGULAR,9.67736908543332,1,REGULAR,11.143473517174167,1,REGULAR,1.3434182430100186,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.887363152100006,1,CLUSTER_HEAD,13.72791266501455,1,REGULAR,11.627578500796883,1,REGULAR,5.691167922283366,1,REGULAR
1628,8,80.0,7,12.328324070314293,1,REGULAR,9.622362047446654,1,REGULAR,11.085965473760833,1,REGULAR,1.2834091941700185,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.835301847446672,1,CLUSTER_HEAD,13.675404621601217,1,REGULAR,11.572569451956882,1,REGULAR,5.6336628951500325,1,REGULAR
1629,8,80.0,7,12.275818037734293,1,REGULAR,9.567355009436653,1,REGULAR,11.028457430320833,1,REGULAR,1.2234001453000185,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.783240509436673,1,CLUSTER_HEAD,13.622896578161217,1,REGULAR,11.517560403086883,1,REGULAR,5.576157868000032,1,REGULAR
1630,8,80.0,7,12.223312005134293,1,REGULAR,9.51234797140332,1,REGULAR,10.970949386854166,1,REGULAR,1.1633910964000185,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.731179138070006,1,CLUSTER_HEAD,13.570388534694551,1,REGULAR,11.462551354186882,1,REGULAR,5.518652840833365,1,REGULAR
1631,8,80.0,7,12.170805972514293,1,REGULAR,9.457340933346654,1,REGULAR,10.913441343360832,1,REGULAR,1.1033820474700184,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.679117733346674,1,CLUSTER_HEAD,13.517880491201218,1,REGULAR,11.407542305256882,1,REGULAR,5.461147813650031,1,REGULAR
1632,8,80.0,7,12.118299939874293,1,REGULAR,9.402333895266654,1,REGULAR,10.855933299840832,1,REGULAR,1.0433729985100184,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.627056295266673,1,CLUSTER_HEAD,13.465372447681219,1,REGULAR,11.352533256296882,1,REGULAR,5.403642786450031,1,REGULAR
1633,8,80.0,7,12.065793907214292,1,REGULAR,9.34732685716332,1,REGULAR,10.798425256294164,1,REGULAR,0.9833639495200184,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.574994823830007,1,CLUSTER_HEAD,13.412864404134552,1,REGULAR,11.297524207306882,1,REGULAR,5.346137759233364,1,REGULAR
1634,8,80.0,7,12.013287874534292,1,REGULAR,9.292319819036654,1,REGULAR,10.74091721272083,1,REGULAR,0.9233549005000183,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.522933319036673,1,CLUSTER_HEAD,13.36035636056122,1,REGULAR,11.242515158286881,1,REGULAR,5.28863273200003,1,REGULAR
1635,8,80.0,7,11.960781841834292,1,REGULAR,9.237312780886654,1,REGULAR,10.68340916912083,1,REGULAR,0.8633458514500183,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.470871780886673,1,CLUSTER_HEAD,13.30784831696122,1,REGULAR,11.187506109236882,1,REGULAR,5.23112770475003,1,REGULAR
1636,8,80.0,7,11.908275809114292,1,REGULAR,9.182305742713321,1,REGULAR,10.625901125494163,1,REGULAR,0.8033368023700183,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.418810209380005,1,CLUSTER_HEAD,13.255340273334554,1,REGULAR,11.132497060156881,1,REGULAR,5.173622677483363,1,REGULAR
1637,8,80.0,7,11.855769776374292,1,REGULAR,9.127298704516654,1,REGULAR,10.56839308184083,1,REGULAR,0.7433277532600182,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.366748604516673,1,CLUSTER_HEAD,13.20283222968122,1,REGULAR,11.077488011046881,1,REGULAR,5.116117650200029,1,REGULAR
1638,8,80.0,7,11.803263743614291,1,REGULAR,9.072291666296655,1,REGULAR,10.51088503816083,1,REGULAR,0.6833187041200182,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.314686966296673,1,CLUSTER_HEAD,13.150324186001221,1,REGULAR,11.02247896190688,1,REGULAR,5.0586126229000286,1,REGULAR
1639,8,80.0,7,11.750757710834291,1,REGULAR,9.017284628053321,1,REGULAR,10.453376994454162,1,REGULAR,0.6233096549500181,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.262625294720007,1,CLUSTER_HEAD,13.097816142294555,1,REGULAR,10.967469912736881,1,REGULAR,5.0011075955833615,1,REGULAR
1640,8,80.0,7,11.698251678034291,1,REGULAR,8.962277589786655,1,REGULAR,10.395868950720828,1,REGULAR,0.5633006057500181,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.210563589786673,1,CLUSTER_HEAD,13.045308098561222,1,REGULAR,10.91246086353688,1,REGULAR,4.943602568250028,1,REGULAR
1641,8,80.0,7,11.64574564521429,1,REGULAR,8.907270551496655,1,REGULAR,10.338360906960828,1,REGULAR,0.503291556520018,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.158501851496673,1,CLUSTER_HEAD,12.992800054801222,1,REGULAR,10.85745181430688,1,REGULAR,4.886097540900027,1,REGULAR
1642,8,80.0,7,11.59323961237429,1,REGULAR,8.852263513183322,1,REGULAR,10.280852863174161,1,REGULAR,0.443282507260018,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.106440079850007,1,CLUSTER_HEAD,12.940292011014556,1,REGULAR,10.80244276504688,1,REGULAR,4.82859251353336,1,REGULAR
1643,8,80.0,7,11.54073357951429,1,REGULAR,8.797256474846655,1,REGULAR,10.223344819360827,1,REGULAR,0.383273457970018,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.054378274846673,1,CLUSTER_HEAD,12.887783967201223,1,REGULAR,10.74743371575688,1,REGULAR,4.7710874861500265,1,REGULAR
1644,8,80.0,7,11.48822754663429,1,REGULAR,8.742249436486656,1,REGULAR,10.165836775520827,1,REGULAR,0.323264408650018,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,14.002316436486673,1,CLUSTER_HEAD,12.835275923361223,1,REGULAR,10.69242466643688,1,REGULAR,4.713582458750026,1,REGULAR
1645,8,80.0,7,11.43572151373429,1,REGULAR,8.687242398103322,1,REGULAR,10.10832873165416,1,REGULAR,0.263255359300018,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.950254564770006,1,CLUSTER_HEAD,12.782767879494557,1,REGULAR,10.63741561708688,1,REGULAR,4.656077431333359,1,REGULAR
1646,8,80.0,7,11.38321548081429,1,REGULAR,8.632235359696656,1,REGULAR,10.050820687760826,1,REGULAR,0.20324630992001796,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.898192659696672,1,CLUSTER_HEAD,12.730259835601224,1,REGULAR,10.58240656770688,1,REGULAR,4.598572403900025,1,REGULAR
1647,8,80.0,7,11.33070944787429,1,REGULAR,8.577228321266656,1,REGULAR,9.993312643840826,1,REGULAR,0.14323726051001795,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.846130721266674,1,CLUSTER_HEAD,12.677751791681224,1,REGULAR,10.52739751829688,1,REGULAR,4.541067376450025,1,REGULAR
1648,8,80.0,7,11.27820341491429,1,REGULAR,8.522221282813323,1,REGULAR,9.935804599894158,1,REGULAR,0.08322821107001796,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.794068749480006,1,CLUSTER_HEAD,12.625243747734558,1,REGULAR,10.47238846885688,1,REGULAR,4.483562348983358,1,REGULAR
1649,8,80.0,7,11.225697381934289,1,REGULAR,8.467214244336656,1,REGULAR,9.878296555920825,1,REGULAR,0.02321916160001796,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.742006744336674,1,CLUSTER_HEAD,12.572735703761225,1,REGULAR,10.41737941938688,1,REGULAR,4.426057321500024,1,REGULAR
1650,7,70.0,7,11.173191348934289,1,REGULAR,8.412207205836657,1,REGULAR,9.820788511920824,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.689944705836673,1,CLUSTER_HEAD,12.520227659761225,1,REGULAR,10.362370369886879,1,REGULAR,4.368552294000024,1,REGULAR
1651,7,70.0,7,11.120685315914288,1,REGULAR,8.357200167313323,1,REGULAR,9.763280467894157,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.637882633980007,1,CLUSTER_HEAD,12.46771961573456,1,REGULAR,10.307361320356879,1,REGULAR,4.311047266483357,1,REGULAR
1652,7,70.0,7,11.068179282874288,1,REGULAR,8.302193128766657,1,REGULAR,9.705772423840823,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.585820528766673,1,CLUSTER_HEAD,12.415211571681226,1,REGULAR,10.252352270796878,1,REGULAR,4.253542238950023,1,REGULAR
1653,7,70.0,7,11.015673249814288,1,REGULAR,8.247186090196656,1,REGULAR,9.648264379760823,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.533758390196674,1,CLUSTER_HEAD,12.362703527601226,1,REGULAR,10.197343221206879,1,REGULAR,4.196037211400022,1,REGULAR
1654,7,70.0,7,10.963167216734288,1,REGULAR,8.192179051603324,1,REGULAR,9.590756335654156,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.481696218270006,1,CLUSTER_HEAD,12.31019548349456,1,REGULAR,10.142334171586878,1,REGULAR,4.138532183833355,1,REGULAR
1655,7,70.0,7,10.910661183634287,1,REGULAR,8.137172012986657,1,REGULAR,9.533248291520822,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.429634012986673,1,CLUSTER_HEAD,12.257687439361227,1,REGULAR,10.087325121936878,1,REGULAR,4.0810271562500215,1,REGULAR
1656,7,70.0,7,10.858155150514287,1,REGULAR,8.082164974346657,1,REGULAR,9.475740247360822,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.377571774346674,1,CLUSTER_HEAD,12.205179395201228,1,REGULAR,10.032316072256878,1,REGULAR,4.023522128650021,1,REGULAR
1657,7,70.0,7,10.805649117374287,1,REGULAR,8.027157935683324,1,REGULAR,9.418232203174155,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.325509502350007,1,CLUSTER_HEAD,12.152671351014561,1,REGULAR,9.977307022546878,1,REGULAR,3.9660171010333545,1,REGULAR
1658,7,70.0,7,10.753143084214287,1,REGULAR,7.972150896996657,1,REGULAR,9.36072415896082,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.273447196996674,1,CLUSTER_HEAD,12.100163306801228,1,REGULAR,9.922297972806877,1,REGULAR,3.908512073400021,1,REGULAR
1659,7,70.0,7,10.700637051034287,1,REGULAR,7.917143858286656,1,REGULAR,9.30321611472082,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.221384858286674,1,CLUSTER_HEAD,12.047655262561229,1,REGULAR,9.867288923036877,1,REGULAR,3.851007045750021,1,REGULAR
1660,7,70.0,7,10.648131017834286,1,REGULAR,7.8621368195533226,1,REGULAR,9.245708070454153,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.169322486220008,1,CLUSTER_HEAD,11.995147218294562,1,REGULAR,9.812279873236877,1,REGULAR,3.7935020180833545,1,REGULAR
1661,7,70.0,7,10.595624984614286,1,REGULAR,7.8071297807966555,1,REGULAR,9.18820002616082,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.117260080796674,1,CLUSTER_HEAD,11.94263917400123,1,REGULAR,9.757270823406877,1,REGULAR,3.735996990400021,1,REGULAR
1662,7,70.0,7,10.543118951374286,1,REGULAR,7.752122742016655,1,REGULAR,9.130691981840819,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.065197642016674,1,CLUSTER_HEAD,11.89013112968123,1,REGULAR,9.702261773546876,1,REGULAR,3.678491962700021,1,REGULAR
1663,7,70.0,7,10.490612918114286,1,REGULAR,7.6971157032133215,1,REGULAR,9.073183937494152,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,13.013135169880007,1,CLUSTER_HEAD,11.837623085334563,1,REGULAR,9.647252723656877,1,REGULAR,3.6209869349833546,1,REGULAR
1664,7,70.0,7,10.438106884834285,1,REGULAR,7.6421086643866545,1,REGULAR,9.015675893120818,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.961072664386673,1,CLUSTER_HEAD,11.78511504096123,1,REGULAR,9.592243673736876,1,REGULAR,3.5634819072500212,1,REGULAR
1665,7,70.0,7,10.385600851534285,1,REGULAR,7.587101625536654,1,REGULAR,8.958167848720818,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.909010125536673,1,CLUSTER_HEAD,11.73260699656123,1,REGULAR,9.537234623786876,1,REGULAR,3.5059768795000212,1,REGULAR
1666,7,70.0,7,10.333094818214285,1,REGULAR,7.53209458666332,1,REGULAR,8.90065980429415,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.856947553330006,1,CLUSTER_HEAD,11.680098952134564,1,REGULAR,9.482225573806875,1,REGULAR,3.4484718517333546,1,REGULAR
1667,7,70.0,7,10.280588784874285,1,REGULAR,7.477087547766653,1,REGULAR,8.843151759840817,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.804884947766674,1,CLUSTER_HEAD,11.627590907681231,1,REGULAR,9.427216523796876,1,REGULAR,3.3909668239500212,1,REGULAR
1668,7,70.0,7,10.228082751514284,1,REGULAR,7.422080508846653,1,REGULAR,8.785643715360816,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.752822308846673,1,CLUSTER_HEAD,11.575082863201231,1,REGULAR,9.372207473756875,1,REGULAR,3.3334617961500213,1,REGULAR
1669,7,70.0,7,10.175576718134284,1,REGULAR,7.367073469903319,1,REGULAR,8.728135670854149,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.700759636570007,1,CLUSTER_HEAD,11.522574818694565,1,REGULAR,9.317198423686875,1,REGULAR,3.2759567683333546,1,REGULAR
1670,7,70.0,7,10.123070684734284,1,REGULAR,7.312066430936652,1,REGULAR,8.670627626320815,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.648696930936673,1,CLUSTER_HEAD,11.470066774161232,1,REGULAR,9.262189373586875,1,REGULAR,3.2184517405000213,1,REGULAR
1671,7,70.0,7,10.070564651314283,1,REGULAR,7.257059391946652,1,REGULAR,8.613119581760815,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.596634191946674,1,CLUSTER_HEAD,11.417558729601232,1,REGULAR,9.207180323456875,1,REGULAR,3.1609467126500213,1,REGULAR
1672,7,70.0,7,10.018058617874283,1,REGULAR,7.202052352933318,1,REGULAR,8.555611537174148,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.544571419600006,1,CLUSTER_HEAD,11.365050685014566,1,REGULAR,9.152171273296874,1,REGULAR,3.1034416847833546,1,REGULAR
1673,7,70.0,7,9.965552584414283,1,REGULAR,7.147045313896651,1,REGULAR,8.498103492560814,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.492508613896673,1,CLUSTER_HEAD,11.312542640401233,1,REGULAR,9.097162223106874,1,REGULAR,3.0459366569000212,1,REGULAR
1674,7,70.0,7,9.913046550934283,1,REGULAR,7.092038274836651,1,REGULAR,8.440595447920813,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.440445774836672,1,CLUSTER_HEAD,11.260034595761233,1,REGULAR,9.042153172886874,1,REGULAR,2.9884316290000212,1,REGULAR
1675,7,70.0,7,9.860540517434282,1,REGULAR,7.037031235753317,1,REGULAR,8.383087403254146,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.388382902420005,1,CLUSTER_HEAD,11.207526551094567,1,REGULAR,8.987144122636874,1,REGULAR,2.9309266010833546,1,REGULAR
1676,7,70.0,7,9.808034483914282,1,REGULAR,6.98202419664665,1,REGULAR,8.325579358560812,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.336319996646672,1,CLUSTER_HEAD,11.155018506401234,1,REGULAR,8.932135072356873,1,REGULAR,2.8734215731500212,1,REGULAR
1677,7,70.0,7,9.755528450374282,1,REGULAR,6.92701715751665,1,REGULAR,8.268071313840812,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.284257057516673,1,CLUSTER_HEAD,11.102510461681234,1,REGULAR,8.877126022046873,1,REGULAR,2.815916545200021,1,REGULAR
1678,7,70.0,7,9.703022416814282,1,REGULAR,6.872010118363316,1,REGULAR,8.210563269094145,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.232194085030006,1,CLUSTER_HEAD,11.050002416934568,1,REGULAR,8.822116971706873,1,REGULAR,2.7584115172333545,1,REGULAR
1679,7,70.0,7,9.650516383234281,1,REGULAR,6.817003079186649,1,REGULAR,8.153055224320811,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.180131079186673,1,CLUSTER_HEAD,10.997494372161235,1,REGULAR,8.767107921336873,1,REGULAR,2.700906489250021,1,REGULAR
1680,7,70.0,7,9.598010349634281,1,REGULAR,6.7619960399866486,1,REGULAR,8.09554717952081,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.128068039986672,1,CLUSTER_HEAD,10.944986327361235,1,REGULAR,8.712098870936872,1,REGULAR,2.643401461250021,1,REGULAR
1681,7,70.0,7,9.54550431601428,1,REGULAR,6.706989000763315,1,REGULAR,8.038039134694143,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.076004967430006,1,CLUSTER_HEAD,10.892478282534569,1,REGULAR,8.657089820506872,1,REGULAR,2.5858964332333545,1,REGULAR
1682,7,70.0,7,9.49299828237428,1,REGULAR,6.651981961516648,1,REGULAR,7.98053108984081,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,12.023941861516672,1,CLUSTER_HEAD,10.839970237681236,1,REGULAR,8.602080770046872,1,REGULAR,2.528391405200021,1,REGULAR
1683,7,70.0,7,9.44049224871428,1,REGULAR,6.596974922246647,1,REGULAR,7.923023044960811,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.971878722246672,1,CLUSTER_HEAD,10.787462192801236,1,REGULAR,8.547071719556872,1,REGULAR,2.470886377150021,1,REGULAR
1684,7,70.0,7,9.38798621503428,1,REGULAR,6.541967882953314,1,REGULAR,7.8655150000541445,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.919815549620004,1,CLUSTER_HEAD,10.73495414789457,1,REGULAR,8.492062669036871,1,REGULAR,2.4133813490833544,1,REGULAR
1685,7,70.0,7,9.33548018133428,1,REGULAR,6.486960843636647,1,REGULAR,7.8080069551208116,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.867752343636672,1,CLUSTER_HEAD,10.682446102961237,1,REGULAR,8.437053618486871,1,REGULAR,2.355876321000021,1,REGULAR
1686,7,70.0,7,9.28297414761428,1,REGULAR,6.431953804296646,1,REGULAR,7.750498910160812,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.815689104296672,1,CLUSTER_HEAD,10.629938058001237,1,REGULAR,8.38204456790687,1,REGULAR,2.298371292900021,1,REGULAR
1687,7,70.0,7,9.230468113874279,1,REGULAR,6.3769467649333125,1,REGULAR,7.692990865174146,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.763625831600006,1,CLUSTER_HEAD,10.57743001301457,1,REGULAR,8.32703551729687,1,REGULAR,2.2408662647833544,1,REGULAR
1688,7,70.0,7,9.177962080114279,1,REGULAR,6.321939725546645,1,REGULAR,7.635482820160813,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.711562525546672,1,CLUSTER_HEAD,10.524921968001237,1,REGULAR,8.27202646665687,1,REGULAR,2.183361236650021,1,REGULAR
1689,7,70.0,7,9.125456046334278,1,REGULAR,6.266932686136645,1,REGULAR,7.577974775120813,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.659499186136673,1,CLUSTER_HEAD,10.472413922961238,1,REGULAR,8.21701741598687,1,REGULAR,2.125856208500021,1,REGULAR
1690,7,70.0,7,9.072950012534278,1,REGULAR,6.211925646703311,1,REGULAR,7.520466730054147,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.607435813370005,1,CLUSTER_HEAD,10.419905877894571,1,REGULAR,8.16200836528687,1,REGULAR,2.0683511803333543,1,REGULAR
1691,7,70.0,7,9.020443978714278,1,REGULAR,6.156918607246644,1,REGULAR,7.462958684960814,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.555372407246672,1,CLUSTER_HEAD,10.367397832801238,1,REGULAR,8.10699931455687,1,REGULAR,2.010846152150021,1,REGULAR
1692,7,70.0,7,8.967937944874278,1,REGULAR,6.101911567766644,1,REGULAR,7.405450639840814,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.503308967766671,1,CLUSTER_HEAD,10.314889787681238,1,REGULAR,8.051990263796869,1,REGULAR,1.953341123950021,1,REGULAR
1693,7,70.0,7,8.915431911014277,1,REGULAR,6.04690452826331,1,REGULAR,7.347942594694148,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.451245494930005,1,CLUSTER_HEAD,10.262381742534572,1,REGULAR,7.996981213006869,1,REGULAR,1.8958360957333542,1,REGULAR
1694,7,70.0,7,8.862925877134277,1,REGULAR,5.991897488736643,1,REGULAR,7.290434549520815,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.399181988736672,1,CLUSTER_HEAD,10.209873697361239,1,REGULAR,7.941972162186869,1,REGULAR,1.8383310675000208,1,REGULAR
1695,7,70.0,7,8.810419843234277,1,REGULAR,5.9368904491866425,1,REGULAR,7.232926504320815,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.347118449186672,1,CLUSTER_HEAD,10.15736565216124,1,REGULAR,7.886963111336869,1,REGULAR,1.7808260392500208,1,REGULAR
1696,7,70.0,7,8.757913809314276,1,REGULAR,5.881883409613309,1,REGULAR,7.175418459094149,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.295054876280005,1,CLUSTER_HEAD,10.104857606934573,1,REGULAR,7.831954060456869,1,REGULAR,1.723321010983354,1,REGULAR
1697,7,70.0,7,8.705407775374276,1,REGULAR,5.826876370016642,1,REGULAR,7.117910413840816,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.242991270016672,1,CLUSTER_HEAD,10.05234956168124,1,REGULAR,7.7769450095468695,1,REGULAR,1.6658159827000207,1,REGULAR
1698,7,70.0,7,8.652901741414276,1,REGULAR,5.771869330396641,1,REGULAR,7.060402368560816,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.190927630396672,1,CLUSTER_HEAD,9.99984151640124,1,REGULAR,7.72193595860687,1,REGULAR,1.6083109544000207,1,REGULAR
1699,7,70.0,7,8.600395707434275,1,REGULAR,5.7168622907533075,1,REGULAR,7.00289432325415,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.138863957420005,1,CLUSTER_HEAD,9.947333471094574,1,REGULAR,7.66692690763687,1,REGULAR,1.550805926083354,1,REGULAR
1700,7,70.0,7,8.547889673434275,1,REGULAR,5.6618552510866405,1,REGULAR,6.945386277920817,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.086800251086672,1,CLUSTER_HEAD,9.89482542576124,1,REGULAR,7.61191785663687,1,REGULAR,1.4933008977500206,1,REGULAR
1701,7,70.0,7,8.495383639414275,1,REGULAR,5.60684821139664,1,REGULAR,6.887878232560817,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,11.034736511396671,1,CLUSTER_HEAD,9.84231738040124,1,REGULAR,7.55690880560687,1,REGULAR,1.4357958694000206,1,REGULAR
1702,7,70.0,7,8.442877605374274,1,REGULAR,5.551841171683306,1,REGULAR,6.830370187174151,1,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,0.0,0,REGULAR,10.982672738350004,1,CLUSTER_HEAD,9.789809335014574,1,REGULAR,7.50189975454687,1,REGULAR,1.3782908410333539,1,REGULAR
