time,live_nodes,live_percentage,total_transmissions,node_1_energy,node_1_alive,node_1_type,node_2_energy,node_2_alive,node_2_type,node_3_energy,node_3_alive,node_3_type,node_4_energy,node_4_alive,node_4_type,node_5_energy,node_5_alive,node_5_type,node_6_energy,node_6_alive,node_6_type,node_7_energy,node_7_alive,node_7_type,node_8_energy,node_8_alive,node_8_type,node_9_energy,node_9_alive,node_9_type,node_10_energy,node_10_alive,node_10_type,node_11_energy,node_11_alive,node_11_type,node_12_energy,node_12_alive,node_12_type,node_13_energy,node_13_alive,node_13_type,node_14_energy,node_14_alive,node_14_type,node_15_energy,node_15_alive,node_15_type,node_16_energy,node_16_alive,node_16_type,node_17_energy,node_17_alive,node_17_type,node_18_energy,node_18_alive,node_18_type,node_19_energy,node_19_alive,node_19_type,node_20_energy,node_20_alive,node_20_type,node_21_energy,node_21_alive,node_21_type,node_22_energy,node_22_alive,node_22_type,node_23_energy,node_23_alive,node_23_type,node_24_energy,node_24_alive,node_24_type,node_25_energy,node_25_alive,node_25_type,node_26_energy,node_26_alive,node_26_type,node_27_energy,node_27_alive,node_27_type,node_28_energy,node_28_alive,node_28_type,node_29_energy,node_29_alive,node_29_type,node_30_energy,node_30_alive,node_30_type
2000,30,100.0,35,37.958371163153345,1,CLUSTER_HEAD,31.59538592175327,1,REGULAR,29.547675060799314,1,CLUSTER_HEAD,18.770651067599978,1,REGULAR,18.054583079416656,1,CLUSTER_HEAD,17.944322456039885,1,CLUSTER_HEAD,44.64079918554999,1,CLUSTER_HEAD,36.148707371864944,1,REGULAR,33.44551489148008,1,CLUSTER_HEAD,32.592051005749965,1,REGULAR,23.654606695600066,1,REGULAR,18.80707485593343,1,REGULAR,3.708083770297731,1,REGULAR,44.956734652633294,1,CLUSTER_HEAD,39.16591696716672,1,REGULAR,27.28899201623397,1,CLUSTER_HEAD,30.93596739325807,1,REGULAR,22.391730118798208,1,CLUSTER_HEAD,20.870563346979942,1,REGULAR,19.14429164525001,1,REGULAR,43.743970258080104,1,CLUSTER_HEAD,38.368255692123334,1,REGULAR,32.36552322746939,1,REGULAR,33.484347923739904,1,REGULAR,28.24722597050005,1,REGULAR,0.46157044351401816,1,REGULAR,16.969973532760015,1,REGULAR,43.23221506698603,1,CLUSTER_HEAD,35.30669072574989,1,REGULAR,10.563755214269346,1,REGULAR
2001,30,100.0,35,37.903798423133345,1,CLUSTER_HEAD,31.54037887506327,1,REGULAR,29.488100307439314,1,CLUSTER_HEAD,18.710642007569977,1,REGULAR,17.990011346066655,1,CLUSTER_HEAD,17.877249716019886,1,CLUSTER_HEAD,44.58872543885999,1,CLUSTER_HEAD,36.096199318504944,1,REGULAR,33.38843913145008,1,CLUSTER_HEAD,32.53454597239997,1,REGULAR,23.594600655580066,1,REGULAR,18.744567809243428,1,REGULAR,3.643075716937731,1,REGULAR,44.904658892603294,1,CLUSTER_HEAD,39.11341193381672,1,REGULAR,27.23191927621397,1,CLUSTER_HEAD,30.878460346568072,1,REGULAR,22.329655365438207,1,CLUSTER_HEAD,20.808054286949943,1,REGULAR,19.07928661190001,1,REGULAR,43.6918975180601,1,CLUSTER_HEAD,38.31574864543333,1,REGULAR,32.31051517410939,1,REGULAR,33.426838863709904,1,REGULAR,28.18722093715005,1,REGULAR,0.39906440349401817,1,REGULAR,16.904966486070016,1,REGULAR,43.180140313626026,1,CLUSTER_HEAD,35.25418166571989,1,REGULAR,10.508750180919346,1,REGULAR
2002,30,100.0,35,37.84922564976001,1,CLUSTER_HEAD,31.485371828349937,1,REGULAR,29.428525520719315,1,CLUSTER_HEAD,18.650632947509976,1,REGULAR,17.925439579366657,1,CLUSTER_HEAD,17.810176942646553,1,CLUSTER_HEAD,44.53665165881332,1,CLUSTER_HEAD,36.04369126511828,1,REGULAR,33.33136333805674,1,CLUSTER_HEAD,32.4770409390333,1,REGULAR,23.534594615540065,1,REGULAR,18.682060762530096,1,REGULAR,3.578067663551064,1,REGULAR,44.85258309920996,1,CLUSTER_HEAD,39.06090690045006,1,REGULAR,27.174846502840637,1,CLUSTER_HEAD,30.82095329985474,1,REGULAR,22.267580578718206,1,CLUSTER_HEAD,20.745545226889945,1,REGULAR,19.014281578533343,1,REGULAR,43.63982474468676,1,CLUSTER_HEAD,38.26324159872,1,REGULAR,32.255507120722726,1,REGULAR,33.369329803649904,1,REGULAR,28.127215903783384,1,REGULAR,0.3365583634540182,1,REGULAR,16.839959439356683,1,REGULAR,43.12806552690602,1,CLUSTER_HEAD,35.201672605659894,1,REGULAR,10.453745147552679,1,REGULAR
2003,30,100.0,35,37.79465284303334,1,CLUSTER_HEAD,31.43036478161327,1,REGULAR,29.368950700639317,1,CLUSTER_HEAD,18.590623887419977,1,REGULAR,17.860867779316656,1,CLUSTER_HEAD,17.74310413591989,1,CLUSTER_HEAD,44.48457784540999,1,CLUSTER_HEAD,35.99118321170494,1,REGULAR,33.274287511300074,1,CLUSTER_HEAD,32.419535905649965,1,REGULAR,23.474588575480066,1,REGULAR,18.61955371579343,1,REGULAR,3.5130596101377307,1,REGULAR,44.800507272453295,1,CLUSTER_HEAD,39.00840186706672,1,REGULAR,27.11777369611397,1,CLUSTER_HEAD,30.763446253118072,1,REGULAR,22.205505758638207,1,CLUSTER_HEAD,20.683036166799944,1,REGULAR,18.94927654515001,1,REGULAR,43.5877519379601,1,CLUSTER_HEAD,38.210734551983336,1,REGULAR,32.200499067309394,1,REGULAR,33.311820743559906,1,REGULAR,28.06721087040005,1,REGULAR,0.2740523233940182,1,REGULAR,16.774952392620015,1,REGULAR,43.07599070682602,1,CLUSTER_HEAD,35.14916354556989,1,REGULAR,10.398740114169346,1,REGULAR
2004,30,100.0,35,37.74008000295334,1,CLUSTER_HEAD,31.37535773485327,1,REGULAR,29.309375847199316,1,CLUSTER_HEAD,18.530614827299978,1,REGULAR,17.796295945916654,1,CLUSTER_HEAD,17.676031295839888,1,CLUSTER_HEAD,44.432503998649985,1,CLUSTER_HEAD,35.93867515826494,1,REGULAR,33.21721165118007,1,CLUSTER_HEAD,32.36203087224997,1,REGULAR,23.414582535400065,1,REGULAR,18.55704666903343,1,REGULAR,3.4480515566977306,1,REGULAR,44.7484314123333,1,CLUSTER_HEAD,38.95589683366672,1,REGULAR,27.06070085603397,1,CLUSTER_HEAD,30.70593920635807,1,REGULAR,22.143430905198205,1,CLUSTER_HEAD,20.620527106679944,1,REGULAR,18.88427151175001,1,REGULAR,43.5356790978801,1,CLUSTER_HEAD,38.15822750522334,1,REGULAR,32.145491013869396,1,REGULAR,33.25431168343991,1,REGULAR,28.00720583700005,1,REGULAR,0.2115462833140182,1,REGULAR,16.709945345860014,1,REGULAR,43.023915853386015,1,CLUSTER_HEAD,35.09665448544989,1,REGULAR,10.343735080769346,1,REGULAR
2005,30,100.0,35,37.68550712952001,1,CLUSTER_HEAD,31.320350688069936,1,REGULAR,29.249800960399316,1,CLUSTER_HEAD,18.470605767149976,1,REGULAR,17.731724079166653,1,CLUSTER_HEAD,17.608958422406555,1,CLUSTER_HEAD,44.38043011853332,1,CLUSTER_HEAD,35.886167104798275,1,REGULAR,33.16013575769674,1,CLUSTER_HEAD,32.3045258388333,1,REGULAR,23.354576495300066,1,REGULAR,18.494539622250095,1,REGULAR,3.3830435032310637,1,REGULAR,44.69635551884996,1,CLUSTER_HEAD,38.903391800250056,1,REGULAR,27.003627982600637,1,CLUSTER_HEAD,30.64843215957474,1,REGULAR,22.081356018398203,1,CLUSTER_HEAD,20.558018046529945,1,REGULAR,18.819266478333343,1,REGULAR,43.48360622444677,1,CLUSTER_HEAD,38.105720458440004,1,REGULAR,32.09048296040273,1,REGULAR,33.19680262328991,1,REGULAR,27.947200803583385,1,REGULAR,0.1490402432140182,1,REGULAR,16.64493829907668,1,REGULAR,42.971840966586015,1,CLUSTER_HEAD,35.04414542529989,1,REGULAR,10.28873004735268,1,REGULAR
2006,30,100.0,35,37.630934222733345,1,CLUSTER_HEAD,31.26534364126327,1,REGULAR,29.190226040239317,1,CLUSTER_HEAD,18.410596706969976,1,REGULAR,17.667152179066655,1,CLUSTER_HEAD,17.54188551561989,1,CLUSTER_HEAD,44.32835620505998,1,CLUSTER_HEAD,35.83365905130494,1,REGULAR,33.10305983085008,1,CLUSTER_HEAD,32.24702080539997,1,REGULAR,23.294570455180065,1,REGULAR,18.43203257544343,1,REGULAR,3.3180354497377302,1,REGULAR,44.64427959200329,1,CLUSTER_HEAD,38.85088676681672,1,REGULAR,26.946555075813972,1,CLUSTER_HEAD,30.590925112768073,1,REGULAR,22.019281098238203,1,CLUSTER_HEAD,20.495508986349947,1,REGULAR,18.75426144490001,1,REGULAR,43.4315333176601,1,CLUSTER_HEAD,38.05321341163334,1,REGULAR,32.0354749069094,1,REGULAR,33.13929356310991,1,REGULAR,27.88719577015005,1,REGULAR,0.08653420309401821,1,REGULAR,16.579931252270015,1,REGULAR,42.91976604642601,1,CLUSTER_HEAD,34.99163636511989,1,REGULAR,10.233725013919345,1,REGULAR
2007,30,100.0,35,37.57636128259334,1,CLUSTER_HEAD,31.210336594433272,1,REGULAR,29.13065108671932,1,CLUSTER_HEAD,18.350587646759976,1,REGULAR,17.602580245616654,1,CLUSTER_HEAD,17.47481257547989,1,CLUSTER_HEAD,44.27628225822998,1,CLUSTER_HEAD,35.78115099778494,1,REGULAR,33.04598387064008,1,CLUSTER_HEAD,32.18951577194997,1,REGULAR,23.234564415040065,1,REGULAR,18.36952552861343,1,REGULAR,3.25302739621773,1,REGULAR,44.59220363179329,1,CLUSTER_HEAD,38.798381733366725,1,REGULAR,26.889482135673973,1,CLUSTER_HEAD,30.533418065938072,1,REGULAR,21.957206144718203,1,CLUSTER_HEAD,20.432999926139946,1,REGULAR,18.68925641145001,1,REGULAR,43.3794603775201,1,CLUSTER_HEAD,38.000706364803335,1,REGULAR,31.980466853389398,1,REGULAR,33.08178450289991,1,REGULAR,27.82719073670005,1,REGULAR,0.024028162954018217,1,REGULAR,16.514924205440014,1,REGULAR,42.86769109290601,1,CLUSTER_HEAD,34.93912730490989,1,REGULAR,10.178719980469346,1,REGULAR
2008,29,96.66666666666667,35,37.52178830910001,1,CLUSTER_HEAD,31.15532954757994,1,REGULAR,29.07107609983932,1,CLUSTER_HEAD,18.290578586519977,1,REGULAR,17.538008278816655,1,CLUSTER_HEAD,17.40773960198656,1,CLUSTER_HEAD,44.22420827804332,1,CLUSTER_HEAD,35.728642944238274,1,REGULAR,32.988907877066744,1,CLUSTER_HEAD,32.1320107384833,1,REGULAR,23.174558374880064,1,REGULAR,18.307018481760096,1,REGULAR,3.1880193426710632,1,REGULAR,44.54012763821996,1,CLUSTER_HEAD,38.74587669990006,1,REGULAR,26.832409162180642,1,CLUSTER_HEAD,30.475911019084737,1,REGULAR,21.895131157838204,1,CLUSTER_HEAD,20.370490865899946,1,REGULAR,18.624251377983345,1,REGULAR,43.327387404026766,1,CLUSTER_HEAD,37.94819931795,1,REGULAR,31.92545879984273,1,REGULAR,33.024275442659906,1,REGULAR,27.767185703233384,1,REGULAR,0.0,0,REGULAR,16.44991715858668,1,REGULAR,42.815616106026006,1,CLUSTER_HEAD,34.88661824466989,1,REGULAR,10.123714947002679,1,REGULAR
2009,29,96.66666666666667,35,37.467215302253344,1,CLUSTER_HEAD,31.10032250070327,1,REGULAR,29.01150107959932,1,CLUSTER_HEAD,18.230569526249976,1,REGULAR,17.473436278666654,1,CLUSTER_HEAD,17.340666595139894,1,CLUSTER_HEAD,44.17213426449999,1,CLUSTER_HEAD,35.67613489066494,1,REGULAR,32.931831850130074,1,CLUSTER_HEAD,32.07450570499997,1,REGULAR,23.114552334700065,1,REGULAR,18.244511434883428,1,REGULAR,3.1230112890977297,1,REGULAR,44.48805161128329,1,CLUSTER_HEAD,38.69337166641672,1,REGULAR,26.775336155333974,1,CLUSTER_HEAD,30.418403972208072,1,REGULAR,21.833056137598202,1,CLUSTER_HEAD,20.307981805629947,1,REGULAR,18.55924634450001,1,REGULAR,43.2753143971801,1,CLUSTER_HEAD,37.89569227107333,1,REGULAR,31.870450746269395,1,REGULAR,32.966766382389906,1,REGULAR,27.707180669750052,1,REGULAR,0.0,0,REGULAR,16.384910111710013,1,REGULAR,42.763541085786,1,CLUSTER_HEAD,34.83410918439989,1,REGULAR,10.068709913519346,1,REGULAR
2010,29,96.66666666666667,35,37.412642262053346,1,CLUSTER_HEAD,31.045315453803273,1,REGULAR,28.95192602599932,1,CLUSTER_HEAD,18.170560465949976,1,REGULAR,17.408864245166654,1,CLUSTER_HEAD,17.273593554939893,1,CLUSTER_HEAD,44.12006021759999,1,CLUSTER_HEAD,35.62362683706494,1,REGULAR,32.874755789830076,1,CLUSTER_HEAD,32.01700067149997,1,REGULAR,23.054546294500064,1,REGULAR,18.18200438798343,1,REGULAR,3.0580032354977296,1,REGULAR,44.435975550983294,1,CLUSTER_HEAD,38.640866632916726,1,REGULAR,26.718263115133976,1,CLUSTER_HEAD,30.360896925308072,1,REGULAR,21.7709810839982,1,CLUSTER_HEAD,20.24547274532995,1,REGULAR,18.49424131100001,1,REGULAR,43.2232413569801,1,CLUSTER_HEAD,37.84318522417333,1,REGULAR,31.815442692669393,1,REGULAR,32.90925732208991,1,REGULAR,27.64717563625005,1,REGULAR,0.0,0,REGULAR,16.319903064810013,1,REGULAR,42.711466032186,1,CLUSTER_HEAD,34.781600124099896,1,REGULAR,10.013704880019345,1,REGULAR
2011,29,96.66666666666667,35,37.35806918850001,1,CLUSTER_HEAD,30.99030840687994,1,REGULAR,28.89235093903932,1,CLUSTER_HEAD,18.110551405619976,1,REGULAR,17.344292178316653,1,CLUSTER_HEAD,17.206520481386562,1,CLUSTER_HEAD,44.067986137343325,1,CLUSTER_HEAD,35.57111878343827,1,REGULAR,32.81767969616674,1,CLUSTER_HEAD,31.959495637983306,1,REGULAR,22.994540254280064,1,REGULAR,18.119497341060097,1,REGULAR,2.9929951818710627,1,REGULAR,44.38389945731996,1,CLUSTER_HEAD,38.58836159940006,1,REGULAR,26.661190041580642,1,CLUSTER_HEAD,30.30338987838474,1,REGULAR,21.7089059970382,1,CLUSTER_HEAD,20.182963684999947,1,REGULAR,18.429236277483344,1,REGULAR,43.171168283426766,1,CLUSTER_HEAD,37.79067817725,1,REGULAR,31.760434639042725,1,REGULAR,32.85174826175991,1,REGULAR,27.587170602733384,1,REGULAR,0.0,0,REGULAR,16.25489601788668,1,REGULAR,42.659390945226,1,CLUSTER_HEAD,34.72909106376989,1,REGULAR,9.958699846502679,1,REGULAR
2012,29,96.66666666666667,35,37.303496081593345,1,CLUSTER_HEAD,30.935301359933273,1,REGULAR,28.832775818719323,1,CLUSTER_HEAD,18.050542345259977,1,REGULAR,17.279720078116654,1,CLUSTER_HEAD,17.139447374479897,1,CLUSTER_HEAD,44.01591202372999,1,CLUSTER_HEAD,35.51861072978494,1,REGULAR,32.76060356914007,1,CLUSTER_HEAD,31.901990604449974,1,REGULAR,22.934534214040063,1,REGULAR,18.05699029411343,1,REGULAR,2.927987128217729,1,REGULAR,44.3318233302933,1,CLUSTER_HEAD,38.53585656586672,1,REGULAR,26.60411693467398,1,CLUSTER_HEAD,30.24588283143807,1,REGULAR,21.6468308767182,1,CLUSTER_HEAD,20.120454624639947,1,REGULAR,18.364231243950012,1,REGULAR,43.1190951765201,1,CLUSTER_HEAD,37.738171130303336,1,REGULAR,31.70542658538939,1,REGULAR,32.79423920139991,1,REGULAR,27.52716556920005,1,REGULAR,0.0,0,REGULAR,16.18988897094001,1,REGULAR,42.607315824905996,1,CLUSTER_HEAD,34.67658200340989,1,REGULAR,9.903694812969345,1,REGULAR
2013,29,96.66666666666667,35,37.24892294133335,1,CLUSTER_HEAD,30.880294312963272,1,REGULAR,28.773200665039322,1,CLUSTER_HEAD,17.990533284869976,1,REGULAR,17.215147944566652,1,CLUSTER_HEAD,17.072374234219897,1,CLUSTER_HEAD,43.96383787675999,1,CLUSTER_HEAD,35.46610267610494,1,REGULAR,32.70352740875008,1,CLUSTER_HEAD,31.844485570899973,1,REGULAR,22.874528173780064,1,REGULAR,17.994483247143428,1,REGULAR,2.862979074537729,1,REGULAR,44.279747169903295,1,CLUSTER_HEAD,38.483351532316725,1,REGULAR,26.547043794413977,1,CLUSTER_HEAD,30.18837578446807,1,REGULAR,21.5847557230382,1,CLUSTER_HEAD,20.05794556424995,1,REGULAR,18.29922621040001,1,REGULAR,43.0670220362601,1,CLUSTER_HEAD,37.685664083333336,1,REGULAR,31.650418531709388,1,REGULAR,32.736730141009915,1,REGULAR,27.467160535650052,1,REGULAR,0.0,0,REGULAR,16.124881923970012,1,REGULAR,42.555240671225995,1,CLUSTER_HEAD,34.62407294301989,1,REGULAR,9.848689779419345,1,REGULAR
2014,29,96.66666666666667,35,37.19434976772001,1,CLUSTER_HEAD,30.82528726596994,1,REGULAR,28.713625477999322,1,CLUSTER_HEAD,17.930524224449975,1,REGULAR,17.150575777666653,1,CLUSTER_HEAD,17.005301060606563,1,CLUSTER_HEAD,43.91176369643332,1,CLUSTER_HEAD,35.41359462239827,1,REGULAR,32.646451214996745,1,CLUSTER_HEAD,31.786980537333307,1,REGULAR,22.814522133500063,1,REGULAR,17.931976200150096,1,REGULAR,2.797971020831062,1,REGULAR,44.22767097614996,1,CLUSTER_HEAD,38.43084649875006,1,REGULAR,26.489970620800644,1,CLUSTER_HEAD,30.13086873747474,1,REGULAR,21.522680535998198,1,CLUSTER_HEAD,19.99543650382995,1,REGULAR,18.234221176833344,1,REGULAR,43.01494886264676,1,CLUSTER_HEAD,37.63315703634,1,REGULAR,31.59541047800272,1,REGULAR,32.67922108058991,1,REGULAR,27.407155502083384,1,REGULAR,0.0,0,REGULAR,16.05987487697668,1,REGULAR,42.50316548418599,1,CLUSTER_HEAD,34.57156388259989,1,REGULAR,9.793684745852678,1,REGULAR
2015,29,96.66666666666667,35,37.13977656075334,1,CLUSTER_HEAD,30.770280218953275,1,REGULAR,28.654050257599323,1,CLUSTER_HEAD,17.870515163999976,1,REGULAR,17.08600357741665,1,CLUSTER_HEAD,16.938227853639898,1,CLUSTER_HEAD,43.859689482749985,1,CLUSTER_HEAD,35.36108656866494,1,REGULAR,32.58937498788008,1,CLUSTER_HEAD,31.729475503749974,1,REGULAR,22.754516093200063,1,REGULAR,17.86946915313343,1,REGULAR,2.7329629670977287,1,REGULAR,44.17559474903329,1,CLUSTER_HEAD,38.37834146516673,1,REGULAR,26.432897413833977,1,CLUSTER_HEAD,30.07336169045807,1,REGULAR,21.460605315598198,1,CLUSTER_HEAD,19.93292744337995,1,REGULAR,18.16921614325001,1,REGULAR,42.962875655680094,1,CLUSTER_HEAD,37.580649989323334,1,REGULAR,31.540402424269384,1,REGULAR,32.62171202013991,1,REGULAR,27.34715046850005,1,REGULAR,0.0,0,REGULAR,15.994867829960011,1,REGULAR,42.451090263785986,1,CLUSTER_HEAD,34.51905482214989,1,REGULAR,9.738679712269345,1,REGULAR
2016,29,96.66666666666667,35,37.085203320433344,1,CLUSTER_HEAD,30.715273171913275,1,REGULAR,28.594475003839325,1,CLUSTER_HEAD,17.810506103519977,1,REGULAR,17.02143134381665,1,CLUSTER_HEAD,16.8711546133199,1,CLUSTER_HEAD,43.80761523570999,1,CLUSTER_HEAD,35.30857851490494,1,REGULAR,32.532298727400075,1,CLUSTER_HEAD,31.671970470149976,1,REGULAR,22.694510052880062,1,REGULAR,17.80696210609343,1,REGULAR,2.6679549133377285,1,REGULAR,44.12351848855329,1,CLUSTER_HEAD,38.32583643156673,1,REGULAR,26.37582417351398,1,CLUSTER_HEAD,30.01585464341807,1,REGULAR,21.398530061838198,1,CLUSTER_HEAD,19.87041838289995,1,REGULAR,18.104211109650013,1,REGULAR,42.910802415360095,1,CLUSTER_HEAD,37.52814294228333,1,REGULAR,31.485394370509383,1,REGULAR,32.56420295965991,1,REGULAR,27.28714543490005,1,REGULAR,0.0,0,REGULAR,15.929860782920011,1,REGULAR,42.399015010025984,1,CLUSTER_HEAD,34.46654576166989,1,REGULAR,9.683674678669345,1,REGULAR
2017,29,96.66666666666667,35,37.03063004676001,1,CLUSTER_HEAD,30.66026612484994,1,REGULAR,28.534899716719327,1,CLUSTER_HEAD,17.750497043009975,1,REGULAR,16.956859076866653,1,CLUSTER_HEAD,16.80408133964657,1,CLUSTER_HEAD,43.75554095531332,1,CLUSTER_HEAD,35.25607046111827,1,REGULAR,32.47522243355674,1,CLUSTER_HEAD,31.614465436533308,1,REGULAR,22.634504012540063,1,REGULAR,17.744455059030095,1,REGULAR,2.6029468595510616,1,REGULAR,44.07144219470995,1,CLUSTER_HEAD,38.27333139795006,1,REGULAR,26.318750899840648,1,CLUSTER_HEAD,29.958347596354738,1,REGULAR,21.3364547747182,1,CLUSTER_HEAD,19.80790932238995,1,REGULAR,18.039206076033345,1,REGULAR,42.85872914168676,1,CLUSTER_HEAD,37.475635895219995,1,REGULAR,31.430386316722714,1,REGULAR,32.50669389914991,1,REGULAR,27.227140401283386,1,REGULAR,0.0,0,REGULAR,15.864853735856677,1,REGULAR,42.34693972290598,1,CLUSTER_HEAD,34.414036701159894,1,REGULAR,9.628669645052678,1,REGULAR
2018,29,96.66666666666667,35,36.976056739733345,1,CLUSTER_HEAD,30.605259077763275,1,REGULAR,28.475324396239326,1,CLUSTER_HEAD,17.690487982469975,1,REGULAR,16.892286776566653,1,CLUSTER_HEAD,16.7370080326199,1,CLUSTER_HEAD,43.70346664155999,1,CLUSTER_HEAD,35.203562407304936,1,REGULAR,32.41814610635007,1,CLUSTER_HEAD,31.556960402899975,1,REGULAR,22.574497972180062,1,REGULAR,17.68194801194343,1,REGULAR,2.537938805737728,1,REGULAR,44.01936586750329,1,CLUSTER_HEAD,38.22082636431673,1,REGULAR,26.26167759281398,1,CLUSTER_HEAD,29.90084054926807,1,REGULAR,21.274379454238197,1,CLUSTER_HEAD,19.74540026184995,1,REGULAR,17.97420104240001,1,REGULAR,42.80665583466009,1,CLUSTER_HEAD,37.42312884813333,1,REGULAR,31.37537826290938,1,REGULAR,32.44918483860991,1,REGULAR,27.16713536765005,1,REGULAR,0.0,0,REGULAR,15.79984668877001,1,REGULAR,42.29486440242598,1,CLUSTER_HEAD,34.3615276406199,1,REGULAR,9.573664611419344,1,REGULAR
2019,29,96.66666666666667,35,36.92148339935334,1,CLUSTER_HEAD,30.550252030653276,1,REGULAR,28.415749042399327,1,CLUSTER_HEAD,17.630478921899975,1,REGULAR,16.82771444291665,1,CLUSTER_HEAD,16.669934692239902,1,CLUSTER_HEAD,43.65139229444999,1,CLUSTER_HEAD,35.151054353464936,1,REGULAR,32.36106974578007,1,CLUSTER_HEAD,31.499455369249976,1,REGULAR,22.514491931800062,1,REGULAR,17.61944096483343,1,REGULAR,2.472930751897728,1,REGULAR,43.96728950693329,1,CLUSTER_HEAD,38.16832133066673,1,REGULAR,26.20460425243398,1,CLUSTER_HEAD,29.84333350215807,1,REGULAR,21.212304100398196,1,CLUSTER_HEAD,19.68289120127995,1,REGULAR,17.909196008750012,1,REGULAR,42.75458249428009,1,CLUSTER_HEAD,37.37062180102333,1,REGULAR,31.320370209069377,1,REGULAR,32.39167577803991,1,REGULAR,27.10713033400005,1,REGULAR,0.0,0,REGULAR,15.73483964166001,1,REGULAR,42.242789048585976,1,CLUSTER_HEAD,34.309018580049894,1,REGULAR,9.518659577769345,1,REGULAR
2020,29,96.66666666666667,35,36.86691002562001,1,CLUSTER_HEAD,30.495244983519942,1,REGULAR,28.356173655199328,1,CLUSTER_HEAD,17.570469861299976,1,REGULAR,16.76314207591665,1,CLUSTER_HEAD,16.60286131850657,1,CLUSTER_HEAD,43.59931791398332,1,CLUSTER_HEAD,35.09854629959827,1,REGULAR,32.303993351846735,1,CLUSTER_HEAD,31.44195033558331,1,REGULAR,22.45448589140006,1,REGULAR,17.556933917700096,1,REGULAR,2.407922698031061,1,REGULAR,43.91521311299996,1,CLUSTER_HEAD,38.11581629700006,1,REGULAR,26.14753087870065,1,CLUSTER_HEAD,29.785826455024736,1,REGULAR,21.150228713198196,1,CLUSTER_HEAD,19.62038214067995,1,REGULAR,17.844190975083347,1,REGULAR,42.70250912054676,1,CLUSTER_HEAD,37.31811475389,1,REGULAR,31.26536215520271,1,REGULAR,32.33416671743991,1,REGULAR,27.047125300333384,1,REGULAR,0.0,0,REGULAR,15.669832594526676,1,REGULAR,42.19071366138597,1,CLUSTER_HEAD,34.25650951944989,1,REGULAR,9.463654544102678,1,REGULAR
2021,29,96.66666666666667,35,36.812336618533344,1,CLUSTER_HEAD,30.440237936363275,1,REGULAR,28.29659823463933,1,CLUSTER_HEAD,17.510460800669975,1,REGULAR,16.698569675566652,1,CLUSTER_HEAD,16.535787911419906,1,CLUSTER_HEAD,43.547243500159986,1,CLUSTER_HEAD,35.046038245704935,1,REGULAR,32.24691692455007,1,CLUSTER_HEAD,31.384445301899976,1,REGULAR,22.394479850980062,1,REGULAR,17.49442687054343,1,REGULAR,2.3429146441377275,1,REGULAR,43.86313668570329,1,CLUSTER_HEAD,38.06331126331673,1,REGULAR,26.090457471613984,1,CLUSTER_HEAD,29.72831940786807,1,REGULAR,21.088153292638196,1,CLUSTER_HEAD,19.55787308004995,1,REGULAR,17.779185941400012,1,REGULAR,42.65043571346009,1,CLUSTER_HEAD,37.265607706733334,1,REGULAR,31.210354101309374,1,REGULAR,32.27665765680992,1,REGULAR,26.987120266650052,1,REGULAR,0.0,0,REGULAR,15.604825547370009,1,REGULAR,42.13863824082597,1,CLUSTER_HEAD,34.20400045881989,1,REGULAR,9.408649510419345,1,REGULAR
2022,29,96.66666666666667,35,36.75776317809334,1,CLUSTER_HEAD,30.385230889183276,1,REGULAR,28.23702278071933,1,CLUSTER_HEAD,17.450451740009974,1,REGULAR,16.633997241866652,1,CLUSTER_HEAD,16.468714470979904,1,CLUSTER_HEAD,43.49516905297998,1,CLUSTER_HEAD,34.993530191784934,1,REGULAR,32.18984046389007,1,CLUSTER_HEAD,31.326940268199976,1,REGULAR,22.33447381054006,1,REGULAR,17.43191982336343,1,REGULAR,2.2779065902177273,1,REGULAR,43.811060225043285,1,CLUSTER_HEAD,38.010806229616726,1,REGULAR,26.033384031173984,1,CLUSTER_HEAD,29.67081236068807,1,REGULAR,21.026077838718194,1,CLUSTER_HEAD,19.495364019389953,1,REGULAR,17.714180907700012,1,REGULAR,42.598362273020086,1,CLUSTER_HEAD,37.213100659553334,1,REGULAR,31.155346047389372,1,REGULAR,32.219148596149914,1,REGULAR,26.92711523295005,1,REGULAR,0.0,0,REGULAR,15.539818500190009,1,REGULAR,42.086562786905965,1,CLUSTER_HEAD,34.15149139815989,1,REGULAR,9.353644476719344,1,REGULAR
