Time,Live_Node_Percentage,Total_Energy,Packets_Received,Active_Nodes
1962,33.33333333333333,95.2366567785585,0,1
1963,33.33333333333333,94.70474601242037,0,1
1964,33.33333333333333,94.15171891363613,0,1
1965,33.33333333333333,93.6137651207105,0,1
1966,33.33333333333333,93.05864516296018,0,1
1967,30.0,92.54179089336871,0,1
1968,30.0,92.04534021927452,0,1
1969,30.0,91.54092797106668,0,1
1970,30.0,91.07637531883668,0,1
1971,30.0,90.55477973387089,0,1
1972,30.0,90.08874867585911,0,1
1973,30.0,89.57222806087017,0,1
1974,30.0,89.07648983737305,0,1
1975,30.0,88.55791273100378,0,1
1976,30.0,88.07192458056367,0,1
1977,26.666666666666668,87.59348663458776,0,1
1978,26.666666666666668,87.1370302611747,0,1
1979,26.666666666666668,86.67466181139798,0,1
1980,26.666666666666668,86.21098588002789,0,1
1981,26.666666666666668,85.78718923146953,0,8
1982,26.666666666666668,84.99755177700628,0,8
1983,26.666666666666668,84.19230320015299,0,8
1984,26.666666666666668,83.34756329650018,0,8
1985,26.666666666666668,82.57441094254092,0,8
1986,26.666666666666668,81.75033228605096,0,8
1987,26.666666666666668,80.92248602598187,0,8
1988,26.666666666666668,80.13768780545465,0,8
1989,26.666666666666668,79.31517577440246,0,8
1990,26.666666666666668,78.5554211209798,0,8
1991,26.666666666666668,77.7678226094046,0,1
1992,26.666666666666668,77.3357571945259,0,1
1993,26.666666666666668,76.86299673504918,0,1
1994,26.666666666666668,76.41603088314375,0,1
1995,26.666666666666668,75.97114207321123,0,1
1996,26.666666666666668,75.50719040471643,0,1
1997,26.666666666666668,75.07227269018294,0,1
1998,26.666666666666668,74.65383218951473,0,1
1999,26.666666666666668,74.22049087252901,0,1
2000,26.666666666666668,73.76255404420185,0,1
2001,26.666666666666668,73.20916546181539,0,3
2002,26.666666666666668,72.65944395719798,0,3
2003,26.666666666666668,72.11308781385267,0,3
2004,26.666666666666668,71.6027042329379,0,3
2005,26.666666666666668,71.04051407332278,0,3
2006,26.666666666666668,70.48292619289789,0,3
2007,26.666666666666668,69.94708029317415,0,3
